,portfolio_value
2018-11-19 00:00:00+00:00,4345.174665487801
2018-11-20 00:00:00+00:00,3973.085220306254
2018-11-21 00:00:00+00:00,4107.220744681363
2018-11-22 00:00:00+00:00,3896.3965698317675
2018-11-23 00:00:00+00:00,3879.5916085174617
2018-11-24 00:00:00+00:00,3463.396243036884
2018-11-25 00:00:00+00:00,3578.7100712941756
2018-11-26 00:00:00+00:00,3372.6961227039924
2018-11-27 00:00:00+00:00,3409.813324949298
2018-11-28 00:00:00+00:00,3799.547543611896
2018-11-29 00:00:00+00:00,3818.6699197241865
2018-11-30 00:00:00+00:00,3585.2237150874953
2018-12-01 00:00:00+00:00,3761.3969172986285
2018-12-02 00:00:00+00:00,3694.646830061757
2018-12-03 00:00:00+00:00,3475.329099020451
2018-12-04 00:00:00+00:00,3531.342077961922
2018-12-05 00:00:00+00:00,3529.594727812561
2018-12-06 00:00:00+00:00,3529.594727812561
2018-12-07 00:00:00+00:00,3433.0566264042186
2018-12-08 00:00:00+00:00,3489.449621560329
2018-12-09 00:00:00+00:00,3628.099097202227
2018-12-10 00:00:00+00:00,3516.092697410736
2018-12-11 00:00:00+00:00,3437.7253467499936
2018-12-12 00:00:00+00:00,3500.326637118659
2018-12-13 00:00:00+00:00,3326.3889879782064
2018-12-14 00:00:00+00:00,3254.923500959339
2018-12-15 00:00:00+00:00,3249.178401623609
2018-12-16 00:00:00+00:00,3265.3174693889805
2018-12-17 00:00:00+00:00,3559.467192579047
2018-12-18 00:00:00+00:00,3710.237695562748
2018-12-19 00:00:00+00:00,3717.3238192596555
2018-12-20 00:00:00+00:00,4102.856259708283
2018-12-21 00:00:00+00:00,3866.7759788329704
2018-12-22 00:00:00+00:00,3983.516190033056
2018-12-23 00:00:00+00:00,3968.4299364324092
2018-12-24 00:00:00+00:00,3965.8014024704303
2018-12-25 00:00:00+00:00,3965.8014024704303
2018-12-26 00:00:00+00:00,3965.8014024704303
2018-12-27 00:00:00+00:00,3965.8014024704303
2018-12-28 00:00:00+00:00,3965.8014024704303
2018-12-29 00:00:00+00:00,3965.8014024704303
2018-12-30 00:00:00+00:00,3965.8014024704303
2018-12-31 00:00:00+00:00,3834.6472191508374
