fold,seed,initial_value,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,trade_count,total_transaction_cost
2020,25,10000.0,32298.767842989324,2.2298767842989324,2.2298767842989324,0.4872312851320709,2.646833913366654,4.998653176329277,-0.3142347390823873,7.096213457527032,117,1741.185825380406
2020,26,10000.0,13921.69253913575,0.39216925391357504,0.39216925391357504,0.5579579647810502,0.9101488846069029,1.174445550991779,-0.5061084869036838,0.7748719179020757,123,1156.7896113981574
2020,27,10000.0,19312.082343439593,0.9312082343439594,0.9312082343439594,0.42988910520598994,1.741468445048769,3.0388181198055593,-0.18262871119264512,5.098914777762837,108,1469.3952868907977
2020,28,10000.0,12782.74057205773,0.2782740572057729,0.2782740572057729,0.5323245608072961,0.76829521401851,0.977252131438659,-0.4812839200133828,0.5781910544570762,120,1092.5987517429976
2020,29,10000.0,16602.815784880924,0.6602815784880924,0.6602815784880924,0.6148362242257502,1.1659579595585812,1.5632649469456126,-0.5780912670749371,1.142175320912608,129,1229.1192118972203
2021,0,10000.0,6279.216130423667,-0.3720783869576333,-0.37288061309012366,0.5597084835507661,-0.5554898111736615,-0.7993137694459482,-0.6487211300751106,-0.5747933831705938,118,1257.002448981879
2021,1,10000.0,12914.353179111109,0.2914353179111109,0.29234302706495896,0.5065080781433481,0.7592904934313169,1.125312494441295,-0.41190434438883017,0.7097352359774882,115,1560.2781061080095
2021,2,10000.0,11358.733707161884,0.13587337071618832,0.13627100173459028,0.6134110868932793,0.512749990300414,0.7660847787360334,-0.40292313910647526,0.33820594676390553,126,1348.258420305071
2021,3,10000.0,8737.992632498765,-0.12620073675012355,-0.1265245216501648,0.5779493693342447,0.05321105602197695,0.0783233744938764,-0.35735793317176257,-0.35405544387159676,115,1116.7566475615324
2021,4,10000.0,7036.805119551694,-0.29631948804483066,-0.296998542156909,0.588367544195977,-0.3058391298797332,-0.4379644644198698,-0.6215877223737327,-0.4778063199554916,125,1439.1087287668495
2021,5,10000.0,5007.917398212626,-0.49920826017873743,-0.5001588130017449,0.5471340501872096,-0.9925593713286299,-1.3693363831422032,-0.6553026725833175,-0.7632485474689605,132,1034.8270911051181
2021,6,10000.0,6479.529470998696,-0.3520470529001304,-0.3528190401415564,0.5369058893173532,-0.5396070185840854,-0.7362376086733082,-0.5393187508720392,-0.6541939058693467,115,1007.5214438170347
2021,7,10000.0,16245.384844533392,0.6245384844533393,0.6267054907882827,0.5789617537226953,1.127593509507549,1.7502006901790683,-0.33879646263038143,1.8497993925987444,126,1785.0799255851196
2021,8,10000.0,9179.324499449202,-0.08206755005507982,-0.08228346946314158,0.5339028325454339,0.10300094434776205,0.15465780730383616,-0.40172249733256726,-0.2048266403039483,112,1293.6145346407989
2021,9,10000.0,6773.951749070378,-0.3226048250929622,-0.3233292883313019,0.5220899038523424,-0.4827322677262744,-0.6425415088727859,-0.41881715654829466,-0.7720058342309531,122,1092.8374929643342
2021,10,10000.0,4197.900700584738,-0.5802099299415262,-0.581209775808917,0.5463774681456088,-1.3154078895131232,-1.730064354624078,-0.6207216979863204,-0.9363451893085358,119,756.9483098734968
2021,11,10000.0,8452.213483726706,-0.1547786516273294,-0.15516902755523687,0.5149058385902636,-0.06988138962823479,-0.0989741453769359,-0.5096031137778505,-0.30448995180763194,132,1078.0644693640113
2021,12,10000.0,8269.818665016117,-0.17301813349838835,-0.17344962479634662,0.5162992437746278,-0.1108597198060289,-0.15863423192064965,-0.3250955612641493,-0.5335342756507645,121,1118.3199781221044
2021,13,10000.0,11799.933556570373,0.17999335565703722,0.18053001417581416,0.5193744511626235,0.578138558327991,0.8643299758528284,-0.38465208600233725,0.46933325138581783,130,1484.7079331350376
2021,14,10000.0,11004.564374083535,0.10045643740835342,0.10074587445667249,0.539005498296612,0.447351154780544,0.6553859251684062,-0.32490771418446396,0.31007535388794977,126,1385.0850411096324
2021,15,10000.0,12672.387348593791,0.2672387348593792,0.26806354496089635,0.5761047100178628,0.6963006534195232,1.0853148988072525,-0.36679176718908524,0.7308330473587391,112,1390.7854638434558
2021,16,10000.0,21972.588702112236,1.1972588702112237,1.2020159505535761,0.5737423144030369,1.6583186527167775,2.786301700111024,-0.22685744096211524,5.298552013351462,131,2572.534966263603
2021,17,10000.0,12257.678275096845,0.2257678275096846,0.2264535313902971,0.6345351651581312,0.6342792330038464,0.9843514277044965,-0.40265981015786756,0.5623941741330314,123,1548.3827245598384
2021,18,10000.0,11173.37030222367,0.11733703022236686,0.1176776495350369,0.553098381367868,0.4761012951364719,0.7104712012633918,-0.41386238605307046,0.28434004514714906,119,1356.3800821541472
2021,19,10000.0,15637.621646892598,0.5637621646892599,0.5656840853271443,0.6056281960346392,1.0385419758883168,1.6604455581043207,-0.3540877304784501,1.5975817195438575,125,1668.1275018011463
2021,20,10000.0,8649.603899235415,-0.13503961007645848,-0.13538426984482232,0.6060826527287339,0.0645486015134778,0.09063306039988767,-0.36742278382447724,-0.3684699909886296,110,1017.1072722646902
2021,21,10000.0,7207.288257073971,-0.27927117429260284,-0.2799193254129162,0.5771358892004512,-0.2791717901676509,-0.38757133096168056,-0.4914241019187915,-0.5696084590071109,121,947.6586721176055
2021,22,10000.0,14447.807760430875,0.4447807760430875,0.4462420036627619,0.5490475173486518,0.9441900607120954,1.46339611101785,-0.32161927078214503,1.3874852790305356,132,1599.05318541774
2021,23,10000.0,10105.246706769412,0.010524670676941295,0.010553736649176582,0.5828371319622695,0.3080371442624682,0.4567927063102887,-0.39604245973042496,0.026647992885308853,125,1432.559100551834
